Year,ActionGeo_CountryCode,avg_GoldsteinScale,sum_NumArticles,avg_AvgTone,min_AvgTone,max_AvgTone
2017,FR,0.74958416774416281,12116736,-1.6974152350415586,-36.3636363636364,29.0322580645161
2016,AV,2.033887945927666,16665,1.0306869188316892,-13.3333333333333,11.340206185567
2015,BE,0.85954585508657333,2861767,-2.2263268163340784,-25.2032520325203,18.3673469387755
2016,CD,0.20276631373628176,389108,-3.0012138659093397,-24.3589743589744,19.2982456140351
2015,CH,1.341433858084734,11476426,-0.9888835840153023,-29.2565947242206,19.4139194139194
2015,KV,0.88291517134358155,465677,-1.6660532279877909,-24.0,17.5675675675676
2016,SM,1.6679736294529652,23452,0.26826599098951032,-16.2907268170426,16.5467625899281
2015,GK,0.69987362690774768,56209,-1.8978009111954521,-20.2247191011236,12.3893805309735
2015,CT,0.26367119407148132,351373,-3.4937196611298504,-25.8823529411765,13.7931034482759
2018,RB,0.78656489183540734,1155035,-0.99686217850173842,-30.5084745762712,25.8823529411765
2018,AS,0.85070666451943222,8986664,-1.3924379168827528,-33.8709677419355,25.0
2018,KV,0.84812128428519906,801510,-1.351974858459543,-25.2651880424301,18.1818181818182
2018,TV,2.2431995540691205,9319,0.47730319027288676,-13.1264916467781,11.0344827586207
2015,PF,0.14236453201970445,660,-2.5953456739091929,-11.8421052631579,3.52564102564103
2018,NF,1.279310344827586,1094,-1.532754480629797,-7.18232044198895,4.05405405405405
2020,,0.46767525729152248,13237640,-2.1288584202329868,-50.0,30.1470588235294
2020,ID,1.0640258143970818,2979794,-1.7967056128103689,-28.3687943262412,25.6578947368421
2019,IC,1.3337196667873954,236672,-0.60407471961782289,-22.0338983050847,20.0
2019,GZ,-1.6932184775894028,196985,-4.3610937138933155,-23.3333333333333,12.5
2019,MC,1.2842543321053348,80870,-0.16143755434115534,-19.718309859155,25.4901960784314
2017,MG,1.6073694919565076,218683,0.046424162614570171,-19.0082644628099,24.7706422018349
2017,RP,0.064975767400381926,4589978,-2.6705360826598437,-30.188679245283,18.125
2016,ET,0.64388375822913,1034126,-2.3796276397596126,-28.5714285714286,17.5808720112517
2016,IV,0.49338709673710357,472926,-2.0894674274121634,-24.074074074074,13.8728323699422
2016,LG,1.3493278738277823,812292,-0.77630042894646423,-29.1666666666667,19.191919326782227
2016,NI,0.22797414819618128,8587039,-2.4446688180027691,-27.7777777777778,23.2
2015,BO,1.3009990439430417,1754868,-1.5560933735878983,-23.6607142857143,21.6216216216216
2016,TI,1.0417528731210435,359445,-1.7574990478550265,-24.4186046511628,21.4285714285714
2015,CD,-0.920716394915983,426985,-4.2534273719573656,-29.3527345709985,14.4827586206897
2018,MB,0.54822002883442389,62754,-2.1768430156153018,-16.8831168831169,10.0418410041841
2017,TE,0.17142857142857146,33,1.828186896060197,1.77514792899408,1.96078431372549
2020,NR,1.5440740740740744,5532,-2.9691758974270392,-12.8078817733991,5.92417061611374
2019,RS,0.67661217942566276,18723716,-2.1916570160593292,-31.4285714285714,24.468085106383
2019,BF,1.2535079569634666,492210,-1.796098749360181,-30.4347826086957,16.3265306122449
2019,WI,1.5110379961791549,25854,-0.96497477703658108,-18.2857142857143,12.3188405797101
2017,SA,0.76918225250363281,5649915,-1.5526136032114122,-39.6551724137931,27.7777777777778
2017,MD,1.2844083410796787,1507709,-0.95489246550874751,-24.7058823529412,19.6261682242991
2017,GR,1.0312245247005227,4956808,-1.5126688905211771,-25.7425742574257,29.5081967213115
2016,RS,0.29188791879423859,22610261,-2.5518007790447297,-29.6296296296296,20.855614973262
2015,JE,0.64257335933899784,351950,-1.8429783873905667,-20.5298013245033,20.0
2015,KS,1.1380333992184377,2864070,-1.3768419809276198,-22.4,20.8588957055215
2015,HA,0.83530481293717074,673477,-1.6178579972353913,-18.1818181818182,13.4099616858238
2015,UV,0.77030613060498854,566159,-1.614478643146656,-18.705035971223,17.1232876712329
2015,ST,1.4418012975448418,51149,-0.020913597048330151,-17.4657534246575,14.4615384615385
2018,AO,1.6567760454775704,573581,-0.70741552944230213,-23.0337078651685,15.7894736842105
2018,BG,0.17525111618796232,2816695,-2.3594768060889408,-24.390243902439,19.7278911564626
2018,HR,1.0507051854513565,1340085,-1.2192888321514663,-26.1363636363636,21.2121212121212
2018,MH,1.3767509257768471,47943,-0.38102093731169284,-14.7031963470319,11.9148936170213
2015,HQ,2.3000000000000003,595,-1.0835313275789109,-3.85894876912841,3.18650421743206
2019,,0.24705208675226303,24986002,-2.2568672469911806,-46.875,33.3333333333333
2019,IS,-0.28958910192157988,8099672,-2.8072317049338054,-44.0,21.8225419664269
2020,SI,1.6784687122966053,250880,-1.5752821353713025,-23.7804878048781,23.3009708737864
2020,VI,1.731433998100665,5392,-0.71055820612108089,-9.05172413793104,7.10784313725491
2020,KT,1.2466923076923075,6342,-3.3640848173818729,-17.6470588235294,8.28828828828829
2019,OC,1.3443278943278942,24676,-0.85448297210237367,-15.6716417910448,15.1515151515152
2017,OS,0.74933726067746687,357241,-1.57126632476704,-20.7055214723927,13.8888888888889
2016,SU,0.45728214560519809,1959086,-2.765217615244437,-50.0,21.4285714285714
2016,CU,1.5984556765598308,3308136,-0.886234393981441,-30.0,24.5283018867925
2017,PF,-1.9167146974063398,1027,-2.6224741900860638,-12.16,2.5844930417495
2015,AL,0.69040879598343308,840452,-2.034056642077271,-26.0416666666667,17.2184405940594
2015,HU,0.64886211063408306,1710694,-2.9186676576864046,-25.8823529411765,22.5941422594142
2016,MA,1.5194326482929641,253023,-0.67934145467171592,-22.1518987341772,16.8271186440678
2016,MN,1.2414339726212216,143732,0.10829147357233268,-19.7674418604651,18.2692307692308
2015,PE,1.1198153793661041,1868269,-1.4259582997460132,-29.2565947242206,19.047619047619
2015,VC,1.2733151972301224,51953,-0.41066541299287557,-16.504854368932,12.7604166666667
2018,TW,1.1707162839491785,965917,-0.64802273417297118,-22.0,17.0138888888889
2018,CE,0.6378663465822807,1251656,-1.9154110935326609,-26.530612244898,19.1275167785234
2018,NO,1.1187836594057536,1322893,-1.0816796906640751,-27.8166598051324,22.3529411764706
2018,MV,0.79084789698135338,294654,-2.2694897674023724,-22.8070175438596,18.5714285714286
2018,OS,0.85272500045280819,357168,-1.5621432304289291,-21.4285714285714,16.6666666666667
2018,KR,0.74886030241480483,25314,-1.5367560220112917,-16.6666666666667,9.72972972972969
2020,IT,1.1758251398333934,4957039,-1.6056164549139891,-37.5,27.9411764705882
2020,LU,1.6348949152542365,204580,-1.072418370982976,-15.2709359605911,22.5352112676056
2017,IZ,-0.79528752331909058,6706698,-3.1924287928319637,-30.6451612903226,22.1052631578947
2017,BT,1.6008476603889663,150995,-0.2426502817270148,-16.5137614678899,18.6234817813765
2017,CJ,1.6447505518763803,60643,-0.29685892157584687,-18.9944134078212,12.7659574468086
2017,CY,1.4538366581374316,1125740,-0.71701433952525129,-31.1926605504587,18.840579710145
2016,BP,1.7096025225100413,55330,-0.057691394442874,-17.6470588235294,12.9032258064516
2015,IC,1.3617435654644052,318030,-0.51807980591838287,-15.5737704918033,16.1849710982659
2015,NL,0.864918197157989,2267017,-1.5484797761352969,-27.4390243902439,20.8955223880597
2015,AE,1.6802612920962838,1477670,0.53915892173951185,-22.4358974358974,26.6666666666666
2015,MJ,0.39911160713434213,167371,-1.7530535714099991,-28.7703016241299,16.1971830985916
2015,KU,1.2106515063129875,1009527,-1.0272504317160993,-25.0,24.1758241758242
2015,GQ,1.2807197943515789,157818,-1.1324241556574977,-28.6713286713287,13.4831460674157
2018,RW,1.3019698641721928,557813,-1.5098983196757043,-36.0,16.6666666666667
2018,IS,-0.47133729000039565,11356986,-3.1044066092925329,-33.8733431516936,22.3404255319149
2018,LI,1.1861358665491462,318673,-0.7333566257185884,-25.8426966292135,19.5876288659794
2018,TH,0.80649275817815114,1292836,-1.5199041881592503,-22.1153846153846,21.9512195121951
2018,RM,1.2784295753131691,32982,-0.97570217967477024,-19.7604790419161,9.86547085201794
2019,MB,0.58638704006027875,53871,-2.1529306345307972,-18.019801980198,12.8919860627178
2015,IP,2.6,15,-2.2806800907401374,-5.30376084860174,0.711642470822658
2019,TL,1.4308695652173915,3372,-1.101692921607772,-10.6145251396648,6.69014084507042
2020,DJ,1.1952303615693656,59526,-1.3408934889385964,-15.9090909090909,16.7832167832168
2019,YI,0.034259471871412241,24916,-2.232978503612471,-20.4545454545455,14.0
2019,NP,0.76839570532213719,814358,-1.5551900707388893,-26.4462809917355,19.1304347826087
2019,DR,0.43553672316384157,196250,-2.1721991229688431,-26.686507936508,20.6349206349206
2016,MY,0.74807482043145457,2558741,-1.9052969048310526,-25.6637168141593,20.8333333333333
2017,BF,0.83550966905754276,352619,-1.6752126537079137,-24.1379310344828,18.0
2016,YM,-1.3209792816182564,3985144,-3.3081141468245323,-29.8245614035088,20.4081632653061
2016,GV,1.0049190596881212,496918,-1.4401561002974275,-22.2307221542228,15.3216957743739
2015,AU,1.3817889733063664,1867662,-2.03141628295987,-22.3300970873786,18.6813186813187
2016,CT,-0.31202982178598337,288359,-3.3679081710458578,-21.6867469879518,17.8294573643411
2016,SV,1.4901580824406997,12576,-0.94341265893252813,-11.7117117117117,11.5384615384615
2015,PP,1.2817960710784231,154275,-1.2190715279653481,-18.7234042553191,16.8241965973535
2015,NC,1.5747510952191812,14044,-0.794515108547887,-12.9032258064516,10.840108401084
2018,BH,0.42180025963167478,245419,-1.4998696187766605,-21.2765957446808,16.580310880829
2020,AF,0.17270631956305493,1460303,-3.3914282875336133,-29.0322580645161,17.6470588235294
2020,AU,1.2645149789551871,642335,-1.5563778623223836,-22.8571428571429,16.2790697674419
2020,BL,0.82930495632155854,506810,-2.5191371071758213,-21.1267605633803,11.5906288532676
2020,KE,0.33050900928229093,852143,-2.7510933789012388,-34.3283582089552,17.4418604651163
2017,TU,0.21197866739816118,12454230,-2.3922068548155733,-37.5,22.0675944333996
2017,LA,1.8222347417840368,171371,0.63046780679600645,-20.0,15.3846153846154
2016,KS,0.79238547429855055,3956528,-1.7656675025071091,-24.2214532871972,24.0875912408759
2017,NS,0.96990533562822689,88800,-1.3577066825476138,-18.4049079754601,20.0
2017,SV,1.4500225529995492,13797,-1.3366951323359686,-15.8333333333333,7.92682926829268
2016,KR,0.6615216336800277,23779,-1.0485377426431954,-15.2838427947598,8.76777251184834
2016,MR,1.227994776642563,429303,-1.7863783507427857,-22.3214285714286,17.5675675675676
2015,MR,1.1745019662045881,335738,-1.8475243348054329,-21.3592233009709,20.8791208791209
2015,GP,1.0055623034040297,259761,-1.4358242979535329,-18.9024390243902,13.8755980861244
2018,BE,1.0948876225022923,3514444,-1.5528085032623629,-26.5822784810127,20.4225352112676
2018,BN,0.90789822589809954,173948,-1.3954323772036432,-22.0,24.6305418719212
2018,GI,1.1831382260243115,184936,-1.0620334226186394,-21.6216216216216,14.2857142857143
2018,JE,0.588254551147928,380713,-1.8651436731021827,-21.4689265536723,14.8936170212766
2018,TN,1.9810004500739418,79869,0.51612595645790982,-20.4081632653061,23.404255319149
2018,EK,0.9800134986923148,64710,-1.8522537143014126,-17.4311926605505,16.8367346938775
2019,NF,1.447682119205298,895,-0.1649257744460384,-7.55667506297227,6.0
2020,EI,0.9719250414519881,1486505,-1.2816571490471227,-23.3333333333333,18.6770428015564
2019,SE,1.9851284747322069,87241,1.2447258905415695,-16.9565217391304,15.4362416107383
2017,KZ,1.72472787118755,1300071,-1.3236522063055574,-23.5294117647059,24.4897959183673
2016,MG,1.642294331959224,298652,0.044807381651227704,-26.984126984127,18.6440677966102
2016,BD,1.4812865721122026,151032,-0.5189412792178697,-27.433628318584,13.9130434782608
2015,EK,1.8054002071312318,36826,-0.63489038833929656,-21.0309278350515,15.3061224489796
2015,BA,0.9305889593789034,647627,-0.92329403799847143,-22.6950354609929,23.6111111111111
2018,GV,0.9459856081553788,411174,-1.5067149794557815,-16.9354838709677,22.3404255319149
2018,SC,2.0073366214549933,9313,2.0475730755377377,-11.3309352517986,11.8840579710145
2015,JN,0.87499999999999967,14,-1.6721246086037376,-9.90476190476191,2.42914979757085
2017,DQ,-0.97777777777777775,38,0.21202411081422445,-1.65745856353591,4.98773507767785
2019,AQ,0.61638288080994008,23087,-3.2298591787404329,-16.6666666666667,11.2021857923498
2020,SV,1.9710233029381961,5914,-0.83758817555892684,-7.5,8.69565217391304
2020,PC,-0.55517241379310356,665,-3.0158503148125382,-10.4669887278583,4.70297029702971
2020,WQ,-2.691803278688524,212,-2.5267452593729676,-6.18556701030927,3.60480640854473
2019,GJ,1.5790927152317877,80075,0.12785954021923307,-23.021582733813,14.2857142857143
2016,SN,1.4288529587409702,1505540,-0.594718049146045,-37.9310344827586,21.2121212121212
2017,VE,0.13666255450011131,7758560,-2.9825532178220255,-27.9411764705882,16.2790697674419
2017,GQ,0.010605888629090208,237222,-2.408680761435861,-22.4489795918367,14.2581888246628
2017,NU,1.3855730828163069,561743,-0.65825507703525055,-18.9197826781719,13.3757961783439
2016,WA,1.0682738447519367,319045,-1.5962065854865435,-17.0792079207921,16.3934426229508
2016,EZ,1.0588881521502735,1866637,-1.5162684781317191,-24.2857142857143,17.3469387755102
2016,NZ,1.3204519434815609,2133147,-0.59201983350706056,-28.3932135728543,18.3823529411765
2017,KR,0.51971246889687606,20202,-1.0100879212419169,-15.5844155844156,8.80503144654087
2016,LU,1.6913512933731254,523843,-1.1461399279116442,-22.7272727272727,16.8103448275862
2016,KT,1.225078698939567,5739,-3.4627920936033303,-13.5802469135802,5.21739130434783
2016,FK,1.3633995037220847,3613,-0.23196130159035208,-12.5307125307125,9.67241043613707
2015,ER,0.5084679154273799,197050,-3.856342728115242,-20.4819277108434,17.8048780487804
2015,BF,0.98008929816552459,409058,-1.2848069616282318,-25.7506824385806,18.5185185185185
2016,CQ,0.97752355393298018,4376,-0.8558150478716674,-11.1111111111111,7.90598290598291
2015,DJ,1.1142885157442197,207341,-1.8868703398737348,-18.2432432432433,16.9230769230769
2018,VE,0.611700084492396,4268906,-2.3774193339942555,-32.1428571428571,17.1875
2018,YI,0.47460565359987505,33143,-1.7519535005613871,-20.0,12.5
2015,SB,1.9992857142857134,792,-1.6933290798799572,-7.22394220846233,4.84848484848484
2020,SO,-0.69544912662623737,298327,-3.8528771234728709,-26.6666666666667,17.1428571428571
2019,RP,0.33616364262357651,2568238,-2.2108735123507888,-51.4459665144596,21.4285714285714
2019,MO,1.191589717298144,1165973,-1.0914675618725607,-27.2727272727273,20.0
2019,UP,0.59991298779779634,10402752,-2.313874460529401,-27.4193548387097,29.4736842105263
2019,AO,1.7969093964430753,434132,-0.30658756747607607,-23.0769230769231,17.0731707317074
2019,MP,1.2367746012038714,674201,-0.94104121987419176,-20.7317073170732,14.5015105740181
2017,DA,0.76235324840475016,1942214,-1.3477112896674432,-27.2727272727273,24.1666666666667
2017,ET,1.2060158015255602,707399,-1.6193770249222594,-21.9512195121951,21.3793103448276
2017,NZ,1.245321880980317,1848625,-0.50676484578177072,-22.1922246220303,23.6220472440945
2017,AY,1.0562026266416507,84140,-0.60777894430362034,-13.7755102040816,8.71559633027523
2017,MB,0.63432481948485808,65443,-2.0698255856750012,-17.0,9.38864628820961
2016,KE,0.2901786814391939,2553716,-2.5619189522500347,-24.5901639344262,17.5
2016,MU,1.8353631701097373,777937,0.062630396958440776,-23.2558139534884,23.5955056179775
2016,RW,0.92610194942915236,710557,-1.8600736574598271,-23.1404958677686,17.985610961914062
2016,BY,0.24640427892828071,568264,-3.8714439776998537,-25.0,18.1818181818182
2015,BM,0.36634663904535292,831858,-2.4226031570856836,-22.6666666666667,13.1313131313131
2016,TP,1.5906598113428274,22082,0.28459300134139343,-13.8686131386862,10.9756097560976
2016,FQ,1.9599999999999997,75,1.4079141364231909,-2.41102181400688,3.76884422110553
2018,AU,1.3341462898647809,1719793,-1.1148632793239019,-24.5901639344262,20.6896551724138
2018,LO,0.22994583751253772,674912,-2.1774629054879093,-23.8095238095238,17.3913043478261
2015,MQ,3.1647058823529406,87,-0.42650995394338015,-7.56442227763923,3.01724137931035
2019,FK,0.86190476190476162,1548,-0.74591924416507671,-12.0689655172414,7.32600732600733
2020,AM,0.32020120071393687,688092,-2.241159304634377,-26.5625,23.0088495575221
2020,CY,1.3155450236966824,340491,-1.4700669774782651,-25.6756756756757,16.1616161616162
2020,MP,1.2505282056619487,303342,-1.3021578892503183,-15.7407407407407,16.5289256198347
2020,GI,1.16736304549675,60148,-1.1302741838282897,-13.9130434782609,13.3333333333333
2019,GR,1.1104407191882748,3505761,-1.1979935763145164,-33.3333333333333,24.0641711229946
2019,FG,1.6370521172638433,6569,-0.58208290186936762,-12.0300751879699,13.4453781512605
2017,FI,1.0975625433292473,1589353,-0.97719973904067914,-28.5714285714286,19.5121951219512
2017,CH,1.1896859545453784,13044800,-0.97918595818011955,-33.3333333333333,27.4509803921569
2017,GA,1.1494754124619575,565195,-1.6505376680653285,-21.5346534653465,16.6666666666667
2017,VQ,1.3090766454852116,95267,-1.5832552854731479,-23.0769230769231,11.5987460815047
2016,MI,0.69068697685091363,468810,-2.1593801130593122,-23.1884057971014,21.4285714285714
2016,PL,1.0141430951813251,4116817,-1.3786984761627632,-30.3024111156518,20.3703703703704
2016,FM,1.6690923957493793,25845,-0.37516607903196975,-14.2384105960265,11.2
2016,NG,0.30743142275462781,482501,-2.8956458575491713,-23.3333333333333,16.6666666666667
2015,TZ,1.0840484269925348,592080,-1.524066157927171,-22.7941176470588,19.3877551020408
2018,CS,1.2004043032739269,254707,-1.0111919413191421,-22.8346456692913,16.3398692810458
2018,HA,0.85392041817793907,551054,-2.1369665480579112,-21.0,20.4545454545455
2018,FM,2.1081283627978475,25685,0.008256883342867791,-22.9591836734693,10.5263157894737
2020,HQ,2.0923076923076924,41,-0.42911127762941048,-4.97512437810945,1.70487948265726
2018,SB,0.99113924050632907,411,-0.41104262576692024,-7.68056968463886,15.8878504672897
2019,SB,0.037634408602150345,534,-0.58249355290601212,-7.18232044198895,7.49063670411985
2019,HQ,0.7265306122448979,498,-0.87180695573958977,-4.66396292004635,3.7117903930131
2020,NP,0.69013908540807423,396447,-2.3194340748348821,-23.5294117647059,18.9189189189189
2020,PM,0.94049424654912572,283994,-1.9843960018914739,-18.7772925764192,17.3469387755102
2020,PP,1.1660193289569658,58299,-1.8622401470981729,-18.6046511627907,16.1290322580645
2019,KS,1.2833656689436104,3910872,-1.2995174028123602,-25.0,23.7037037037037
2019,BE,1.1974059695941237,2629346,-1.3777288223811375,-30.3030303030303,20.2247191011236
2019,WS,0.75339723428685546,107948,-2.0329215132346272,-19.7183098591549,19.047619047619
2019,EZ,0.99373056733575693,1225714,-1.4131567617766514,-23.2258064516129,18.8405797101449
2019,BD,1.3234249190669873,134740,-0.41746403775849861,-22.4755700325733,12.7976190476191
2017,RS,0.454008337904275,22610544,-2.3697263254921754,-37.9310344827586,25.8426966292135
2017,RW,0.951011231319809,555836,-1.580796121966241,-22.8571428571429,15.3846153846154
2016,KV,0.66511997052759331,711256,-2.0538021725564382,-27.2727272727273,20.5915065722952
2017,PC,0.11702127659574468,2997,-2.1004034371609004,-13.1868131868132,8.19672131147541
2016,NU,1.1144653266036144,681230,-0.92762558114791172,-20.353982300885,16.8761220825853
2016,AF,-0.93224337769108168,4886326,-3.7990034446337231,-33.9285714285714,25.3968253968253
2015,SZ,1.2583548779961213,2508220,-1.6252992337517522,-24.945295404814,18.348623853211
2015,EC,1.3259083930420059,1044047,-1.4058697132639069,-20.2702702702703,17.4311926605505
2018,EI,0.97141054181207664,3359437,-1.2008798613108413,-27.4853801169591,20.3389830508475
2018,CY,1.3240930617154028,913552,-0.97730295410378387,-26.6666666666667,17.0940170940171
2018,GP,0.60349884154031141,271051,-1.7407224236244476,-17.2185430463576,15.625
2018,NH,1.9656305732484072,64067,0.031369607080094127,-22.8070175438596,11.0
2016,BV,2.2611111111111111,135,0.72816035169976223,-2.13333333333333,2.44498777506112
2018,HQ,1.2556603773584902,329,-1.2535678674184885,-3.73333333333334,3.38461538461539
2020,TU,0.4752101021869099,4188162,-2.637489391152676,-27.7777777777778,21.3333333333333
2020,JM,0.75782781360440132,295090,-1.5248756442916274,-19.5121951219512,17.7777777777778
2019,ZA,1.2179227863326041,294485,-1.0056076421169875,-18.8571428571428,16.8367346938775
2019,NH,1.9877700617283953,57492,-0.04877109948780485,-14.7540983606557,10.9803921568627
2017,BX,1.3112329272794379,220351,-0.42432472271559551,-20.952380952381,16.6666666666667
2017,BC,1.1393615603341023,236622,-0.60615466311979982,-19.4029850746269,13.6363636363636
2017,TD,0.41842584990467713,382503,-1.9000443173263326,-19.1413237924866,14.2105263157895
2017,MZ,1.1299516287830154,288063,-1.2986630254362919,-23.448275862069,17.8861788617886
2017,LT,0.30403451703261941,119509,-2.04518218099305,-16.7785234899329,13.8297872340426
2016,LA,1.812388885157203,360774,-0.49570440244012609,-15.4518950437318,16.4835164835165
2016,TU,-0.2487509480965652,18914406,-3.1247912719287134,-32.7586206896552,25.3731343283582
2016,AC,1.6156493458144836,68160,-0.033027001850308171,-17.995444191344,17.037037037037
2016,BF,0.80046761495925844,426869,-1.6939717723952976,-26.3888888888889,14.2857142857143
2015,GI,0.92414655002302215,101256,-1.2874123147416869,-14.7651006711409,10.7638888888889
2018,BM,-0.405721361557512,660225,-3.6400112673481373,-19.2307692307692,17.5438596491228
2018,SY,-0.856180732121982,8570638,-3.81498702985839,-37.9310344827586,19.8198198198198
2018,EC,0.93336132701986374,1152483,-2.2607227670737533,-25.7575757575758,16.025641025641
2018,GH,1.1427402913284692,1960518,-0.53947529888739643,-22.1155789048292,19.6078431372549
2020,BY,0.25486622516556279,122724,-3.11298044198048,-16.2162162162162,16.5876777251185
2020,TS,1.0714455837547745,441986,-1.9769216227380535,-21.6216216216216,18.2795698924731
2020,HK,0.132711153039025,577896,-3.4741760858889443,-23.6842105263158,20.0
2019,NG,0.40028103966776435,323245,-2.2802700762016452,-22.7272727272727,16.2337662337662
2017,MK,1.138744836959408,2575118,-0.83802677110323587,-28.8888888888889,22.3021582733813
2017,CG,-0.24832023289665239,296159,-3.5294118700359087,-21.0526315789473,12.6315789473684
2016,NO,0.99919882497242352,1914157,-1.5631157545767416,-26.25,30.7692307692308
2016,NP,0.89760055150195861,1250900,-1.3392095303865394,-27.2727272727273,17.6991150442478
2017,FG,1.1162589194699288,11150,-1.6242586966582628,-14.1304347826087,15.8031088082902
2015,CI,1.0699716622546211,1980716,-1.5157674297029755,-20.0,18.0
2015,HK,1.0365853116649417,536578,-1.1689118204315521,-18.9189189189189,17.1717171717172
2015,VM,1.5267637050250056,1531958,-0.33427451433599525,-25.0,20.4081632653061
2018,PE,1.0590947687683288,2444163,-1.9433003090110861,-26.4362447454461,18.5714285714286
2018,MY,0.8935746884648974,2132021,-1.6600216245736876,-22.2222222222222,18.7840290381125
2020,RS,0.602479049924049,9096295,-2.4857709631131262,-28.125,20.7920792079208
2019,AM,1.0703605698436496,1359672,-0.94178448978897167,-26.8722466960352,26.3157894736842
2019,QA,1.9568307248518948,887576,-0.56518824892546571,-23.3333333333333,18.8449848024316
2019,TO,1.124720945502298,123770,-1.1422759284677257,-18.75,13.9455782312925
2017,US,0.51453920664227615,115357090,-1.9737095445846751,-38.8888888888889,30.0518134715026
2017,BE,1.0308202167567122,3773391,-1.6471852637848097,-29.2682926829268,41.6666666666667
2017,WE,-1.1180603290460502,748400,-3.8110032962811458,-32.7586206896552,17.8947368421052
2017,UV,0.89895736416936189,468453,-1.319672505891931,-22.6666666666667,15.8333333333333
2016,HK,0.72099366545621058,686035,-1.51833460732675,-22.5,17.3553719008264
2016,BX,1.1330126568068217,429237,-1.0713618046099154,-20.5128205128205,22.2222222222222
2016,TZ,1.2844293078619924,1274929,-1.1005121060747614,-20.4793028322441,20.0
2015,BG,-0.4325664537007779,2354353,-3.2706766081738676,-42.8571428571429,15.7894736842105
2015,LH,1.2854129300998305,960015,-1.1557685059135598,-28.2352941176471,22.1153846153846
2016,VI,1.0056529931926017,32785,-1.9051097445216489,-16.6666666666666,9.79228486646886
2015,LT,0.81438528457604786,101197,-1.5062956778764418,-14.5454545454546,13.671875
2015,MB,0.89796025104602506,40899,-1.7854154445154442,-18.9024390243902,11.4942528735632
2018,AG,0.8711261516654859,970570,-1.8691230558717944,-22.7722772277228,18.8888888888889
2018,HO,0.45603989813242757,903835,-2.7851925222330274,-24.6753246753247,18.75
2018,LQ,1.4157894736842107,69,0.00056610429310782751,-3.92156862745098,1.5358361774744
2020,IC,1.3674859951983536,116588,-0.938165690322423,-18.1818181818182,17.6056338028169
2019,CY,1.1460457113968641,782268,-1.2291902965957386,-20.0,19.3798449612403
2017,GM,0.73322033024333078,11731415,-1.912523099892965,-44.4444444444444,23.5294117647059
2017,CA,1.0172422022339975,10064210,-1.1007672975089833,-30.2325581395349,21.1737677527151
2017,OC,1.6113536379018614,29812,-0.4255623552430709,-18.3333333333333,13.8263665594856
2016,ER,0.32282648438445943,218651,-3.2967566323351978,-23.3333333333333,17.0666666666667
2016,FI,1.0589287811749166,1471780,-1.3011042667819122,-29.8507462686567,17.5675675675676
2016,UV,0.35947968040177886,600789,-1.9310590770391829,-21.4285714285714,18.4859154929577
2015,US,0.53831748999422191,98817789,-1.8976030133874895,-35.0649350649351,30.1587301587301
2015,JO,0.9621262704705732,1688339,-2.0408900677795043,-29.2473118279569,25.4385964912281
2016,PS,1.6263016692222072,72444,-0.48802323849223983,-13.2686084142395,10.743802070617676
2015,SW,0.72292065135097772,3259586,-1.8425891719775318,-36.3798861658592,22.1343873517787
2015,VQ,1.3719290928050056,34102,-0.44335957826267763,-18.2795698924731,11.9402985074627
2018,TS,0.53684535453170767,1017914,-2.2503153374128115,-27.6595744680851,19.7802197802198
2015,NT,1.4334745762711871,1203,0.22984288591684862,-10.9442060085837,7.53246753246753
2015,JQ,-1.9900000000000002,148,-1.6943117513709027,-6.66666666666666,1.21457489878543
2020,CA,1.0431375946512977,4828225,-1.54018896032612,-25.4065040650406,21.7391304347826
2020,BB,1.5090340514246006,104862,-0.79156769979560548,-18.8755020080321,14.2857142857143
2020,CT,0.2031989688305601,54079,-3.0381638900156642,-22.7272727272727,11.1111111111111
2020,MN,1.1461410788381738,46802,-0.07190121724162428,-14.9350649350649,15.7809983896941
2020,UG,0.68035386614162674,372599,-2.6118176300654916,-22.5806451612903,15.1515151515152
2020,MF,1.2769020501138955,18933,-1.5124813849037788,-10.5,8.74524714828892
2020,TK,0.98107438016528947,8490,-0.089633768727094221,-16.3636363636364,10.4347826086957
2019,MJ,0.82308012408262066,200243,-2.1028873824875496,-22.9508196721311,24.3243243243243
2016,AE,1.6058832797097262,1749203,0.45333172329610288,-24.0,24.2424242424242
2017,KV,0.70262272552851557,762208,-1.8838733114151696,-23.3157984048872,19.2158931082982
2017,CD,0.43977705103613096,356415,-2.7119687820074985,-23.9067055393586,15.9203980099503
2016,GP,0.865664631279597,343869,-1.3221268142622493,-17.4418604651163,18.421052631579
2016,IR,0.51711459131397508,8574113,-2.3181105627239869,-32.0,23.0
2016,AQ,1.0883748807177331,22792,-0.4477829219834224,-16.751269035533,19.2307692307692
2015,BR,0.89951669905738529,5566008,-1.4466979160160116,-26.0869565217391,23.7331622835151
2015,SA,0.15668198937407493,5179686,-2.2328507169523895,-25.4098360655738,21.6161616161616
2016,YI,-0.19144819841451061,41374,-3.536788042985969,-20.8860759493671,10.2523659305994
2015,GZ,-1.0825706801566533,259503,-4.2802693341563263,-23.4309623430962,14.7540983606557
2018,RO,0.87834171895670321,4556381,-1.5039440520016545,-27.5,19.4444444444445
2019,NT,1.4090909090909092,1292,-0.44974879177028076,-18.9655172413793,7.35294117647059
2019,BS,1.0,6,0.16856300042141,0.16856300042141,0.16856300042141
